"est","se","ci_low","ci_high","effect","model","class_id","pval","tau2","QEp","k","method"
2.14931632617719,0.177292694458381,1.8018290303167,2.49680362203768,"friendship_recip_eval","model_0","Summary",7.98007446847179e-34,0,0.938278404667164,17,"REML"
2.04890242641768,0.218124808710631,1.62138565721015,2.4764191956252,"friendship_recip_eval","model_2","Summary",5.81728772609673e-21,0,0.994659976459821,17,"REML"
1.15120288323681,0.106967883880441,0.941549683328681,1.36085608314494,"friendship_recip_eval","model_3","Summary",5.19519748687692e-27,0.0887239007622338,0.0134780664065337,17,"REML"
1.23502088184982,0.109898119644834,1.01962452537728,1.45041723832237,"friendship_recip_eval","model_4","Summary",2.6571345097079e-29,0.100038273153941,0.00934635638240589,17,"REML"
1.5126769527693,0.109445677396737,1.2981673668081,1.72718653873049,"friendship_recip_eval","model_5","Summary",1.89724782345329e-43,0.103684280066267,0.00635053543256542,17,"REML"
0.761300281185167,0.0593483850946401,0.644979583859058,0.877620978511275,"friendship_transTrip1_eval","model_0","Summary",1.14794224651098e-37,0,0.77020262262337,17,"REML"
0.75422080454338,0.0709433721195393,0.61517435024726,0.893267258839499,"friendship_transTrip1_eval","model_2","Summary",2.13103604392308e-26,0,0.952372637483285,17,"REML"
0.510736609449417,0.0342454673814573,0.44361672674802,0.577856492150815,"friendship_transTrip1_eval","model_3","Summary",2.672851431418e-50,0,0.849607534593988,17,"REML"
-0.61377234916525,0.122055887862465,-0.85299749347674,-0.374547204853759,"friendship_unspInt_eval","model_0","Summary",4.94029266518833e-07,0,0.998340394820134,17,"REML"
-0.611026035605643,0.143581596350848,-0.892440793296072,-0.329611277915213,"friendship_unspInt_eval","model_2","Summary",2.0848789319387e-05,0,0.999198949860287,17,"REML"
0.894616505472731,0.10076495494431,0.697120822878083,1.09211218806738,"friendship_X_primary_eval","model_1","Summary",6.79201809329623e-19,0.0347206709598902,0.181283127481512,17,"REML"
0.670213803430806,0.0910333541765677,0.491791707852855,0.848635899008758,"friendship_X_primary_eval","model_2","Summary",1.8078391981026e-13,0,0.667197220734897,17,"REML"
0.658273788643038,0.0859915941342987,0.489733361166626,0.826814216119449,"friendship_X_primary_eval","model_3","Summary",1.93169978010563e-14,0,0.690240501395635,17,"REML"
0.696381757706068,0.0875477429735553,0.52479133455013,0.867972180862006,"friendship_X_primary_eval","model_4","Summary",1.80134733920859e-15,0,0.485552127354064,17,"REML"
0.64216145223551,0.108350230571278,0.429798902599195,0.854524001871825,"friendship_X_primary_eval","model_5","Summary",3.0904571863967e-09,0.0519604089182583,0.15914849745649,17,"REML"
-1.29611538398625,0.144086773088333,-1.57852026988798,-1.01371049808452,"friendship_altX_sex_m_eval","model_1","Summary",2.35414804027208e-19,0.149457936929441,0.0201794338448198,17,"REML"
-0.62457960675073,0.11106251801947,-0.842258142101222,-0.406901071400239,"friendship_altX_sex_m_eval","model_2","Summary",1.86936218475997e-08,1.27462056093589e-06,0.337132826282429,17,"REML"
-0.637776136597357,0.124112924924042,-0.881032999464404,-0.394519273730311,"friendship_altX_sex_m_eval","model_3","Summary",2.76680646648553e-07,0.0675844559744943,0.0833634583496703,17,"REML"
-0.972100655607557,0.140350467003632,-1.24718251614805,-0.697018795067061,"friendship_altX_sex_m_eval","model_4","Summary",4.3218094041059e-12,0.129177031021141,0.0329626658881989,17,"REML"
0.0149913168965006,0.114687992209656,-0.209793017293636,0.239775651086637,"friendship_altX_sex_m_eval","model_5","Summary",0.896001621242249,0.131653113792864,0.00074882215589213,17,"REML"
-1.46399950220738,0.197728585401407,-1.85154040830819,-1.07645859610657,"friendship_egoX_sex_m_eval","model_1","Summary",1.3205656870939e-13,0.376990961772699,0.000218105511273616,17,"REML"
-0.690273508856431,0.115912814204823,-0.917458450044567,-0.463088567668296,"friendship_egoX_sex_m_eval","model_2","Summary",2.59897650335445e-09,0,0.577673696232014,17,"REML"
-0.730076001080472,0.127615650839384,-0.980198080589303,-0.479953921571641,"friendship_egoX_sex_m_eval","model_3","Summary",1.05963089012384e-08,0.0544046190831802,0.155805928429824,17,"REML"
-1.17780486160065,0.193038931562151,-1.55615421507656,-0.799455508124746,"friendship_egoX_sex_m_eval","model_4","Summary",1.05153214330996e-09,0.340848678370576,0.000762721259070915,17,"REML"
